id,ref,title,url,open_date,type,category,department,business_unit,industry,function,city,country,x,y
17674084,JREQ165591,"Manager, Technology Risk",https://jobs.thomsonreuters.com/job/17674084/manager-technology-risk-gdansk-pl/,2023-01-24T10:03:37.753Z,Full_time,Technology Operations,Operations & Technology-ALL,Operations Risk & Governance,Television Broadcasting,Computer Operations Manager,Gdansk,PL,18.6466,54.352
16919360,JREQ163689,"Program Accountant, Thomson Reuters Foundation",https://jobs.thomsonreuters.com/job/16919360/program-accountant-thomson-reuters-foundation-london-gb/,2023-01-24T10:03:36.38Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Segment-ALL,Television Broadcasting,Accounting General,London,GB,-0.127758,51.5074
17673893,JREQ165594,"Senior Manager, Cyber and Information Security Risk",https://jobs.thomsonreuters.com/job/17673893/senior-manager-cyber-and-information-security-risk-gdansk-pl/,2023-01-24T09:04:35.393Z,Full_time,Technology Development,Operations & Technology-ALL,Operations Risk & Governance,Television Broadcasting,Computers General,Gdansk,PL,18.6466,54.352
17673794,JREQ165835,Associate Content Specialist,https://jobs.thomsonreuters.com/job/17673794/associate-content-specialist-manila-ph/,2023-01-24T08:03:19.417Z,Full_time,Content,Operations & Technology-ALL,Operations Content,Television Broadcasting,Publishing General,Manila,PH,121,14.6635
17089789,JREQ164226,Senior Event Coordinator - Thomson Reuters Foundation,https://jobs.thomsonreuters.com/job/17089789/senior-event-coordinator-thomson-reuters-foundation-london-gb/,2023-01-24T07:03:31.91Z,Full_time,Marketing,Enabling Functions-ALL,Enabling Functions Segment-ALL,Television Broadcasting,Marketing General,London,GB,-0.127758,51.5074
17479937,JREQ164623,Custom Legal Market Researcher (Remote),https://jobs.thomsonreuters.com/job/17479937/custom-legal-market-researcher-remote-remote/,2023-01-24T04:03:30.33Z,Full_time,Research,Thomson Reuters Institute-ALL,Thomson Reuters Institute,Television Broadcasting,Research General,London,GB,-0.127758,51.5074
17479936,JREQ164412,Legal Market Researcher (Remote),https://jobs.thomsonreuters.com/job/17479936/legal-market-researcher-remote-remote/,2023-01-24T04:03:30.33Z,Full_time,Research,Thomson Reuters Institute-ALL,Thomson Reuters Institute,Television Broadcasting,Research General,London,GB,-0.127758,51.5074
17671163,JREQ165184,Desk Editor,https://jobs.thomsonreuters.com/job/17671163/desk-editor-bengaluru-in/,2023-01-24T01:05:05.327Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716
17667205,JREQ164479,Sponsorship Sales Executive - Reuters Events,https://jobs.thomsonreuters.com/job/17667205/sponsorship-sales-executive-reuters-events-london-gb/,2023-01-23T15:04:32.337Z,Full_time,Sales,Reuters - ALL,Reuters Media,Television Broadcasting,Sales General,London,GB,-0.127758,51.5074
16799732,JREQ161611,Event Manager (Venue Sourcing) - Reuters Events,https://jobs.thomsonreuters.com/job/16799732/event-manager-venue-sourcing-reuters-events-london-gb/,2023-01-23T15:04:31.2Z,Full_time,Business Operations,Reuters - ALL,Reuters Media,Television Broadcasting,Operations General,London,GB,-0.127758,51.5074
17666735,JREQ165518,US Technology Correspondent (Level 1 Journalist),https://jobs.thomsonreuters.com/job/17666735/us-technology-correspondent-level-1-journalist-san-francisco-ca/,2023-01-23T14:03:22.793Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,San Francisco,US,-122.399,37.7975
17666734,JREQ165386,Development Operations Engineer - Reuters,https://jobs.thomsonreuters.com/job/17666734/development-operations-engineer-reuters-remote/,2023-01-23T14:03:22.78Z,Full_time,Technology Development,Reuters - ALL,Reuters Technology-ALL,Television Broadcasting,Computers General,New York,US,-74.0059,40.7128
17666288,JREQ165801,Product Analyst Summer 2023 Internship,https://jobs.thomsonreuters.com/job/17666288/product-analyst-summer-2023-internship-ann-arbor-mi/,2023-01-23T13:03:54.9Z,Full_time,Graduates/Interns,Product-ALL,Product - Content,Television Broadcasting,Intern,Ann Arbor,US,-83.7207,42.2381
17666287,JREQ165647,Partnerships Manager,https://jobs.thomsonreuters.com/job/17666287/partnerships-manager-london-gb/,2023-01-23T13:03:54.883Z,Full_time,Sales,Enabling Functions-ALL,Partnerships & Alliances,Television Broadcasting,Sales General,London,GB,-0.127758,51.5074
17665706,JREQ165582,Associate Client Executive (Remote),https://jobs.thomsonreuters.com/job/17665706/associate-client-executive-remote-remote/,2023-01-23T11:04:00.437Z,Full_time,Customer Service & Support,Government-ALL,Government Risk & Fraud,Television Broadcasting,Customer Service,Eagan,US,-93.1669,44.8041
17665705,JREQ165520,Deputy News Editor/Duty News Editor,https://jobs.thomsonreuters.com/job/17665705/deputy-news-editor-duty-news-editor-washington-dc/,2023-01-23T11:04:00.427Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Washington,US,-77.0303,38.9043
17596591,JREQ165048,"Copywriter, Demand Generation (Hybrid or Remote)",https://jobs.thomsonreuters.com/job/17596591/copywriter-demand-generation-hybrid-or-remote-eagan-mn/,2023-01-23T11:03:59.127Z,Full_time,Marketing,Corporates-ALL,Marketing - Corporates,Television Broadcasting,Marketing General,Eagan,US,-93.1669,44.8041
17665321,JREQ165484,Southeast Asia Breaking News Correspondent,https://jobs.thomsonreuters.com/job/17665321/southeast-asia-breaking-news-correspondent-manila-ph/,2023-01-23T10:03:19.457Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Manila,PH,121,14.6635
17664910,JREQ164819,Correspondent,https://jobs.thomsonreuters.com/job/17664910/correspondent-bengaluru-in/,2023-01-23T04:04:51.06Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716
17664884,JREQ165243,"Vice President, GTM Analytics - Commercial Excellence",https://jobs.thomsonreuters.com/job/17664884/vice-president-gtm-analytics-commercial-excellence-hyderabad-in/,2023-01-23T03:04:44.59Z,Full_time,Technology Development,Enabling Functions-ALL,Commercial Excellence-ALL,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385
17664852,JREQ165427,"Sr.Lead/Manager, Web Publishing - AEM",https://jobs.thomsonreuters.com/job/17664852/sr-lead-manager-web-publishing-aem-hyderabad-in/,2023-01-23T02:04:08.577Z,Full_time,Technology Development,Operations & Technology-ALL,Operations Digital,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385
17664851,JREQ165425,Web Operations Specialist (Project Coordinator),https://jobs.thomsonreuters.com/job/17664851/web-operations-specialist-project-coordinator-hyderabad-in/,2023-01-23T02:04:08.573Z,Full_time,Project Management,Operations & Technology-ALL,Operations Digital,Television Broadcasting,Project Manager,Hyderabad,IN,78.4867,17.385
17664850,JREQ165423,Web Publisher - AEM,https://jobs.thomsonreuters.com/job/17664850/web-publisher-aem-hyderabad-in/,2023-01-23T02:04:08.477Z,Full_time,Technology Development,Operations & Technology-ALL,Operations Digital,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385
17664799,JREQ165643,Associate Multimedia News Producer,https://jobs.thomsonreuters.com/job/17664799/associate-multimedia-news-producer-bengaluru-in/,2023-01-23T01:05:16.94Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716
17664798,JREQ165639,Multimedia News Producer - Global Online Desk,https://jobs.thomsonreuters.com/job/17664798/multimedia-news-producer-global-online-desk-bengaluru-in/,2023-01-23T01:05:16.93Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716
17664796,JREQ165548,Social Media Producer,https://jobs.thomsonreuters.com/job/17664796/social-media-producer-beijing-cn/,2023-01-23T01:05:16.873Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Beijing,CN,116.407,39.9042
17664349,JREQ165773,"Vice President, HRBP - Operations",https://jobs.thomsonreuters.com/job/17664349/vice-president-hrbp-operations-gdansk-pl/,2023-01-22T12:03:44.15Z,Full_time,Human Resources,Enabling Functions-ALL,Enabling Functions People-ALL,Television Broadcasting,Human Resources General,Gdansk,PL,18.6466,54.352
17664348,JREQ165772,"Vice President, HRBP - Operations",https://jobs.thomsonreuters.com/job/17664348/vice-president-hrbp-operations-zug-ch/,2023-01-22T12:03:43.803Z,Full_time,Human Resources,Enabling Functions-ALL,Enabling Functions People-ALL,Television Broadcasting,Human Resources General,Zug,CH,8.51744,47.1724
16272953,JREQ160686,"Manager, Data Center Operations",https://jobs.thomsonreuters.com/job/16272953/manager-data-center-operations-toronto-ca/,2023-01-22T00:03:13.727Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532
16299326,JREQ160695,Lead Platform Engineer,https://jobs.thomsonreuters.com/job/16299326/lead-platform-engineer-toronto-ca/,2023-01-22T00:03:13.727Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Toronto,CA,-79.3832,43.6532
17468794,JREQ160756,Senior Site Reliability Engineer,https://jobs.thomsonreuters.com/job/17468794/senior-site-reliability-engineer-toronto-ca/,2023-01-22T00:03:13.727Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532
17662626,JREQ164908,Automation Manager – Employee Technology Services,https://jobs.thomsonreuters.com/job/17662626/automation-manager-employee-technology-services-hyderabad-in/,2023-01-21T05:03:49.44Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385
17662625,JREQ164821,Senior DevOps Engineer,https://jobs.thomsonreuters.com/job/17662625/senior-devops-engineer-bengaluru-in/,2023-01-21T05:03:49.42Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Bengaluru,IN,77.5946,12.9716
17658721,JREQ165551,Sales Support Coordinator,https://jobs.thomsonreuters.com/job/17658721/sales-support-coordinator-mexico-city-mx/,2023-01-20T15:04:16.233Z,Full_time,Business Operations,Tax&Accounting Professionals-ALL,Tax&Acctg Small-Mid Firms-ALL,Television Broadcasting,Operations General,Mexico City,MX,-99.1332,19.4326
17658720,JREQ165095,Product Manager - Product Corporate Tax & Trade,https://jobs.thomsonreuters.com/job/17658720/product-manager-product-corporate-tax-trade-mexico-city-mx/,2023-01-20T15:04:16.203Z,Full_time,Product Management,Product-ALL,Product - Corporate Tax & Trade,Television Broadcasting,Product Manager,Mexico City,MX,-99.1332,19.4326
17047542,JREQ164161,Attorney Editor,https://jobs.thomsonreuters.com/job/17047542/attorney-editor-eagan-mn/,2023-01-20T14:04:04.797Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,Eagan,US,-93.1669,44.8041
15282133,JREQ156440,"Team Lead, Software Engineering",https://jobs.thomsonreuters.com/job/15282133/team-lead-software-engineering-eagan-mn/,2023-01-20T14:04:04.797Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Eagan,US,-93.1669,44.8041
17657529,JREQ165385,"Senior Sales Executive, Government Risk & Fraud-WA, OR",https://jobs.thomsonreuters.com/job/17657529/senior-sales-executive-government-risk-fraud-wa-or-seattle-wa/,2023-01-20T13:03:49.877Z,Full_time,Sales,Government-ALL,Government Risk & Fraud,Television Broadcasting,Sales General,Seattle,US,-122.333,47.6117
17657150,JREQ165387,Project Manager,https://jobs.thomsonreuters.com/job/17657150/project-manager-mexico-city-mx/,2023-01-20T12:04:07.817Z,Full_time,Project Management,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Project Manager,Mexico City,MX,-99.1332,19.4326
17656677,JREQ162796,"Business Process Analyst, Business Architecture",https://jobs.thomsonreuters.com/job/17656677/business-process-analyst-business-architecture-toronto-ca/,2023-01-20T11:04:08.45Z,Full_time,Business Operations,Operations & Technology-ALL,Operations & Technology Segment,Television Broadcasting,Operations General,Toronto,CA,-79.3832,43.6532
16350126,JREQ161086,"Correspondent, Saudi Arabia - Reuters",https://jobs.thomsonreuters.com/job/16350126/correspondent-saudi-arabia-reuters-riyadh-sa/,2023-01-20T10:03:25.857Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Riyadh,SA,46.6753,24.7136
17655073,JREQ165152,Digital Manager,https://jobs.thomsonreuters.com/job/17655073/digital-manager-bengaluru-in/,2023-01-20T02:03:48.95Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716
17653113,JREQ165663,Compliance Program Technical Auditor,https://jobs.thomsonreuters.com/job/17653113/compliance-program-technical-auditor-toronto-ca/,2023-01-19T19:04:14.03Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Toronto,CA,-79.3832,43.6532
17652564,JREQ165078,Representant soutien technique / Tech. support Rep.,https://jobs.thomsonreuters.com/job/17652564/representant-soutien-technique-tech-support-rep-montreal-ca/,2023-01-19T18:03:54.987Z,Full_time,Graduates/Interns,Operations & Technology-ALL,Operations & Technology Segment,Television Broadcasting,Intern,Montreal,CA,-73.5673,45.5017
17652563,JREQ165075,Agent soutien fiscal / Tax Support Agent,https://jobs.thomsonreuters.com/job/17652563/agent-soutien-fiscal-tax-support-agent-montreal-ca/,2023-01-19T18:03:54.97Z,Full_time,Graduates/Interns,Operations & Technology-ALL,Operations & Technology Segment,Television Broadcasting,Intern,Montreal,CA,-73.5673,45.5017
17652237,JREQ165428,"Sales Executive, Digital Marketing (Los Angeles, CA)",https://jobs.thomsonreuters.com/job/17652237/sales-executive-digital-marketing-los-angeles-ca-culver-city-ca/,2023-01-19T17:03:45.27Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Culver City,US,-118.396,34.0211
17651186,JREQ165669,Sales Development Representative,https://jobs.thomsonreuters.com/job/17651186/sales-development-representative-ann-arbor-mi/,2023-01-19T15:04:47.123Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Small-Mid Firms-ALL,Television Broadcasting,Sales General,Ann Arbor,US,-83.7207,42.2381
17651185,JREQ165105,Production Coordinator,https://jobs.thomsonreuters.com/job/17651185/production-coordinator-remote/,2023-01-19T15:04:47.12Z,Full_time,Publishing / Editorial,Operations & Technology-ALL,Operations & Technology Segment,Television Broadcasting,Publishing General,Eagan,US,-93.1669,44.8041
17651184,JREQ164976,Marketing Analyst,https://jobs.thomsonreuters.com/job/17651184/marketing-analyst-buenos-aires-ar/,2023-01-19T15:04:47.103Z,Full_time,Marketing,Tax&Accounting Professionals-ALL,Marketing - Tax&Acctg,Television Broadcasting,Marketing General,Buenos Aires,AR,-58.3816,-34.6037
17649556,JREQ164203,Business Analytics Analyst,https://jobs.thomsonreuters.com/job/17649556/business-analytics-analyst-bengaluru-in/,2023-01-19T12:03:45.58Z,Full_time,Technology Development,Reuters - ALL,Reuters Marketing-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716
17649280,JREQ165110,"Open Coverage Sales Executive, Corp. Legal",https://jobs.thomsonreuters.com/job/17649280/open-coverage-sales-executive-corp-legal-remote/,2023-01-19T11:04:20.84Z,Full_time,Sales,Corporates-ALL,Corporates Legal,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041
17648395,JREQ165261,Analista de Negócios Pleno,https://jobs.thomsonreuters.com/job/17648395/analista-de-neg-cios-pleno-crici-ma-br/,2023-01-19T10:03:21.087Z,Full_time,Product Management,Product-ALL,Product - Accounting Tax and Practice,Television Broadcasting,Product Manager,Criciúma,BR,-49.3734,-28.6728
17648280,JREQ165511,Visuals Producer,https://jobs.thomsonreuters.com/job/17648280/visuals-producer-istanbul-tr/,2023-01-19T09:04:21.033Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Istanbul,TR,28.9784,41.0082
16718048,JREQ162960,"Sr. Legal Editor, Manufacturing & Supply Chain (remote)",https://jobs.thomsonreuters.com/job/16718048/sr-legal-editor-manufacturing-supply-chain-remote-remote/,2023-01-19T09:04:19.823Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,Culver City,US,-118.396,34.0211
16803051,JREQ163335,Product Manager - Video,https://jobs.thomsonreuters.com/job/16803051/product-manager-video-new-york-ny/,2023-01-19T09:04:19.823Z,Full_time,Product Management,Reuters - ALL,Reuters Media,Television Broadcasting,Product Manager,New York,US,-74.0059,40.7128
16863824,JREQ163536,"Customer Success Executive, Corporate - Remote",https://jobs.thomsonreuters.com/job/16863824/customer-success-executive-corporate-remote-remote/,2023-01-19T09:04:19.823Z,Full_time,Sales,,,Television Broadcasting,Sales General,Carrollton,US,-96.8921,32.9614
17168423,JREQ164421,"Editor-in-Charge, U.S. Energy Markets",https://jobs.thomsonreuters.com/job/17168423/editor-in-charge-u-s-energy-markets-new-york-ny/,2023-01-19T09:04:19.823Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,New York,US,-74.0059,40.7128
17168424,JREQ164531,"Regional Sales Manager, Find Law (West)",https://jobs.thomsonreuters.com/job/17168424/regional-sales-manager-find-law-west-seattle-wa/,2023-01-19T09:04:19.823Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Seattle,US,-122.333,47.6117
17167396,JREQ164426,U.S. Energy Market Reporter (Level 1 Journalist),https://jobs.thomsonreuters.com/job/17167396/u-s-energy-market-reporter-level-1-journalist-new-york-ny/,2023-01-19T09:04:19.823Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,New York,US,-74.0059,40.7128
17477047,JREQ164545,Tax & Accounting Specialist Attorney (State Tax) (remote),https://jobs.thomsonreuters.com/job/17477047/tax-accounting-specialist-attorney-state-tax-remote-remote/,2023-01-19T09:04:19.823Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,New York,US,-74.0059,40.7128
17481548,JREQ164599,Media Sales Support Representative,https://jobs.thomsonreuters.com/job/17481548/media-sales-support-representative-new-york-ny/,2023-01-19T09:04:19.823Z,Full_time,Business Operations,Reuters - ALL,Reuters Sales-ALL,Television Broadcasting,Operations General,New York,US,-74.0059,40.7128
17488075,JREQ164495,Vice President - Employee Technology Services,https://jobs.thomsonreuters.com/job/17488075/vice-president-employee-technology-services-toronto-ca/,2023-01-19T09:04:19.823Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532
17502481,JREQ164986,"Senior Sales Executive, Mid-Law (South East)",https://jobs.thomsonreuters.com/job/17502481/senior-sales-executive-mid-law-south-east-remote/,2023-01-19T09:04:19.823Z,Full_time,Sales,Legal Professionals-ALL,Legal Mid-Size Law-ALL,Television Broadcasting,Sales General,Carrollton,US,-96.8921,32.9614
17550969,JREQ164395,Senior Sales Executive: HighQ,https://jobs.thomsonreuters.com/job/17550969/senior-sales-executive-highq-remote/,2023-01-19T09:04:19.823Z,Full_time,Sales,Legal Professionals-ALL,Legal Mid-Size Law-ALL,Television Broadcasting,Sales General,Carrollton,US,-96.8921,32.9614
17554370,JREQ165124,"Director, Global Sales - Global Large Law Firms",https://jobs.thomsonreuters.com/job/17554370/director-global-sales-global-large-law-firms-new-york-ny/,2023-01-19T09:04:19.823Z,Full_time,Sales,Legal Professionals-ALL,Legal Large Law-ALL,Television Broadcasting,Sales General,New York,US,-74.0059,40.7128
17596592,JREQ165099,"Director, Demand Generation, SMB",https://jobs.thomsonreuters.com/job/17596592/director-demand-generation-smb-remote/,2023-01-19T09:04:19.823Z,Full_time,Marketing,Legal Professionals-ALL,Marketing - Legal,Television Broadcasting,Marketing General,Eagan,US,-93.1669,44.8041
16720398,JREQ163083,"Senior Digital Analyst (DAL, MSP, AA or Toronto)",https://jobs.thomsonreuters.com/job/16720398/senior-digital-analyst-dal-msp-aa-or-toronto-remote/,2023-01-19T09:04:19.823Z,Full_time,Marketing,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Marketing General,Carrollton,US,-96.8921,32.9614
17008605,JREQ163998,Sr. Software Sales Executive,https://jobs.thomsonreuters.com/job/17008605/sr-software-sales-executive-remote/,2023-01-19T09:04:19.823Z,Full_time,Sales,Legal Professionals-ALL,Legal Large Law-ALL,Television Broadcasting,Sales General,New York,US,-74.0059,40.7128
17014057,JREQ163976,Remote - Senior Full Stack Software Engineer,https://jobs.thomsonreuters.com/job/17014057/remote-senior-full-stack-software-engineer-remote/,2023-01-19T09:04:19.823Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Toronto,CA,-79.3832,43.6532
17595349,JREQ165143,"Sr. Sales Executive, Corp. Risk - Partnerships",https://jobs.thomsonreuters.com/job/17595349/sr-sales-executive-corp-risk-partnerships-remote/,2023-01-19T09:04:19.823Z,Full_time,Sales,Corporates-ALL,Corporates Risk,Television Broadcasting,Sales General,New York,US,-74.0059,40.7128
17612889,JREQ165395,"Sales Executive, Digital Marketing (Thousand Oaks, CA)",https://jobs.thomsonreuters.com/job/17612889/sales-executive-digital-marketing-thousand-oaks-ca-santa-barbara-ca/,2023-01-19T09:04:19.823Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Santa Barbara,US,-119.707,34.4195
16189910,JREQ160685,Implementation Specialist - (US Foreign Trade Zones),https://jobs.thomsonreuters.com/job/16189910/implementation-specialist-us-foreign-trade-zones-carrollton-tx/,2023-01-19T09:04:19.823Z,Full_time,Professional & Consulting Services,Corporates-ALL,Corporates Professional Services,Television Broadcasting,Consulting,Carrollton,US,-96.8921,32.9614
16770595,JREQ163219,"Sales Executive - Digital Marketing (San Jose, CA)",https://jobs.thomsonreuters.com/job/16770595/sales-executive-digital-marketing-san-jose-ca-culver-city-ca/,2023-01-19T09:04:19.823Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Culver City,US,-118.396,34.0211
17644407,JREQ165626,"Senior Sales Executive, TAP Software - Small/Mid (CA)",https://jobs.thomsonreuters.com/job/17644407/senior-sales-executive-tap-software-small-mid-ca-eagan-mn/,2023-01-19T09:04:19.823Z,Full_time,Sales,Tax&Accounting Professionals-ALL,Tax&Acctg Small-Mid Firms-ALL,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041
17494553,JREQ164694,"Senior Manager, Campaign Planning - ThoughtTrace (Remote)",https://jobs.thomsonreuters.com/job/17494553/senior-manager-campaign-planning-thoughttrace-remote-remote/,2023-01-19T09:04:19.823Z,Full_time,Marketing,Product-ALL,Product - Legal Practice and Productivity,Television Broadcasting,Marketing General,Magnolia,US,-95.6783,30.2186
17540330,JREQ165125,Digital Marketer - PPC Strategist,https://jobs.thomsonreuters.com/job/17540330/digital-marketer-ppc-strategist-eagan-mn/,2023-01-19T09:04:19.823Z,Full_time,Marketing,Operations & Technology-ALL,Operations Customer Service & Support,Television Broadcasting,Marketing General,Eagan,US,-93.1669,44.8041
17562100,JREQ165140,Senior Training Consultant,https://jobs.thomsonreuters.com/job/17562100/senior-training-consultant-remote/,2023-01-19T09:04:19.823Z,Full_time,Product / Process Training,Legal Professionals-ALL,Legal Customer Success-ALL,Television Broadcasting,Training General,Eagan,US,-93.1669,44.8041
17574278,JREQ164422,MCR Engineer - New York City,https://jobs.thomsonreuters.com/job/17574278/mcr-engineer-new-york-city-new-york-ny/,2023-01-19T09:04:19.823Z,Part_time,News & Editorial,Reuters - ALL,Reuters Technology-ALL,Television Broadcasting,Editor,New York,US,-74.0059,40.7128
16276404,JREQ161625,"Director of Subscriptions and Reader Revenue, Reuters",https://jobs.thomsonreuters.com/job/16276404/director-of-subscriptions-and-reader-revenue-reuters-new-york-ny/,2023-01-19T09:04:19.823Z,Full_time,Marketing,Reuters - ALL,Reuters Marketing-ALL,Television Broadcasting,Marketing General,New York,US,-74.0059,40.7128
17647221,JREQ164782,"Senior Implementation Consultant, AEM",https://jobs.thomsonreuters.com/job/17647221/senior-implementation-consultant-aem-bengaluru-in/,2023-01-19T02:03:44.087Z,Full_time,Professional & Consulting Services,Asia & Emerging Markets-ALL,AEM Professional Services,Television Broadcasting,Consulting,Bengaluru,IN,77.5946,12.9716
17646989,JREQ165380,Polling Analyst,https://jobs.thomsonreuters.com/job/17646989/polling-analyst-bengaluru-in/,2023-01-19T01:04:59.36Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Bengaluru,IN,77.5946,12.9716
17480854,JREQ164873,Sr Financial Analyst,https://jobs.thomsonreuters.com/job/17480854/sr-financial-analyst-mclean-va/,2023-01-19T01:04:58.713Z,Full_time,Accounting & Finance,Government-ALL,Government TRSS,Television Broadcasting,Accounting General,McLean,US,-77.2351,38.9528
17646688,JREQ165593,Spot Enterprise Editor - Asia,https://jobs.thomsonreuters.com/job/17646688/spot-enterprise-editor-asia-singapore-sg/,2023-01-18T23:03:29.363Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Singapore,SG,103.85,1.28967
17644406,JREQ165294,Materials Management Associate - Receiving (1st shift),https://jobs.thomsonreuters.com/job/17644406/materials-management-associate-receiving-1st-shift-eagan-mn/,2023-01-18T17:03:51.857Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041
17643382,JREQ165494,Senior Accessibility Specialist,https://jobs.thomsonreuters.com/job/17643382/senior-accessibility-specialist-mexico-city-mx/,2023-01-18T15:04:20.33Z,Full_time,Technology Development,Product-ALL,Product - Design,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326
17641975,JREQ165577,"Vice President, HRBP - Operations",https://jobs.thomsonreuters.com/job/17641975/vice-president-hrbp-operations-london-gb/,2023-01-18T12:04:16.52Z,Full_time,Human Resources,Enabling Functions-ALL,Enabling Functions People-ALL,Television Broadcasting,Human Resources General,London,GB,-0.127758,51.5074
17641634,JREQ165570,"Video Journalist, Czech Republic",https://jobs.thomsonreuters.com/job/17641634/video-journalist-czech-republic-prague-cz/,2023-01-18T11:04:27.907Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Prague,CZ,14.4378,50.0755
17641633,JREQ165508,Video Producer (German speaker),https://jobs.thomsonreuters.com/job/17641633/video-producer-german-speaker-gdansk-pl/,2023-01-18T11:04:27.893Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Gdansk,PL,18.6466,54.352
16429779,JREQ160356,Printing Plant Worker,https://jobs.thomsonreuters.com/job/16429779/printing-plant-worker-buenos-aires-ar/,2023-01-18T11:04:27.17Z,Full_time,Production & Materials Management,Global Print-ALL,LatAm - Global Print,Television Broadcasting,Production General,Buenos Aires,AR,-58.3816,-34.6037
17640519,JREQ165609,Junior Payroll Specialist with French,https://jobs.thomsonreuters.com/job/17640519/junior-payroll-specialist-with-french-gdansk-pl/,2023-01-18T09:04:23.85Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Accounting General,Gdansk,PL,18.6466,54.352
