id,ref,title,url,open_date,type,category,department,business_unit,industry,function,city,country,x,y
17815370,JREQ166209,"Reuters News Summer Internship Programme (Gdansk, Poland)",https://jobs.thomsonreuters.com/job/17815370/reuters-news-summer-internship-programme-gdansk-poland-gdansk-pl/,2023-02-16T09:04:05.133Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Gdansk,PL,18.6466,54.352
17815027,JREQ165690,Associate Content Specialist,https://jobs.thomsonreuters.com/job/17815027/associate-content-specialist-manila-ph/,2023-02-16T05:03:55.833Z,Full_time,Content,Operations & Technology-ALL,Operations Content,Television Broadcasting,Publishing General,Manila,PH,121,14.6635
17153237,JREQ164354,Product Manager,https://jobs.thomsonreuters.com/job/17153237/product-manager-london-gb/,2023-02-16T04:03:42.68Z,Full_time,Product Management,Product-ALL,Product - Accounting Tax and Practice,Television Broadcasting,Product Manager,London,GB,-0.127758,51.5074
17812527,JREQ166310,Sr. User Experience Researcher,https://jobs.thomsonreuters.com/job/17812527/sr-user-experience-researcher-mexico-city-mx/,2023-02-15T18:03:48.53Z,Full_time,Technology Development,Product-ALL,Product - Design,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326
17628669,JREQ164789,"Correspondent, US companies",https://jobs.thomsonreuters.com/job/17628669/correspondent-us-companies-mexico-city-mx/,2023-02-15T18:03:47.453Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Mexico City,MX,-99.1332,19.4326
17811313,JREQ165550,Salesforce Technical Lead - Software Engineering,https://jobs.thomsonreuters.com/job/17811313/salesforce-technical-lead-software-engineering-mexico-city-mx/,2023-02-15T15:04:52.82Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326
17574277,JREQ164420,MCR Engineer - Washington DC,https://jobs.thomsonreuters.com/job/17574277/mcr-engineer-washington-dc-washington-dc/,2023-02-15T15:04:51.937Z,Part_time,News & Editorial,Reuters - ALL,Reuters Technology-ALL,Television Broadcasting,Editor,Washington,US,-77.0303,38.9043
17809497,JREQ166258,Técnico de Implantação e Treinamento,https://jobs.thomsonreuters.com/job/17809497/t-cnico-de-implanta-o-e-treinamento-remote/,2023-02-15T11:04:29.423Z,Full_time,Customer Service & Support,Tax&Accounting Professionals-ALL,LatAm - Tax&Acctg,Television Broadcasting,Customer Service,Criciúma,BR,-49.3734,-28.6728
17808482,JREQ166133,Associate Copy Writer,https://jobs.thomsonreuters.com/job/17808482/associate-copy-writer-bengaluru-in/,2023-02-15T07:03:25.82Z,Full_time,Publishing / Editorial,Operations & Technology-ALL,Operations & Technology Segment,Television Broadcasting,Publishing General,Bengaluru,IN,77.5946,12.9716
17806663,JREQ164757,Lead Technical Support Engineer - Global Workplace Services,https://jobs.thomsonreuters.com/job/17806663/lead-technical-support-engineer-global-workplace-services-mexico-city-mx/,2023-02-14T20:03:28.49Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Mexico City,MX,-99.1332,19.4326
