id,ref,title,url,open_date,type,category,department,business_unit,industry,function,city,country,x,y,description
17566660,JREQ165163,"Learning Editor, Visuals - Reuters",Full_time,2023-01-05T11:04:04.02Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,London,GB,-0.127758,51.5074,
17566659,JREQ165006,"Arabic Financial Correspondent, Reuters",Full_time,2023-01-05T11:04:04.003Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Cairo,EG,31.2357,30.0444,
17565186,JREQ164953,Project Manager - Africa Region,Full_time,2023-01-05T07:03:31.783Z,Full_time,Project Management,Enabling Functions-ALL,Enabling Functions Segment-ALL,Television Broadcasting,Project Manager,Johannesburg,ZA,28.0473,-26.2041,
17563443,JREQ165211,Editorial Intern,Full_time,2023-01-04T22:03:33.92Z,Full_time,Graduates/Interns,Reuters - ALL,Reuters Editorial,Television Broadcasting,Intern,Singapore,SG,103.85,1.28967,
17562100,JREQ165140,Senior Training Consultant,Full_time,2023-01-04T19:05:39.007Z,Full_time,Product / Process Training,Legal Professionals-ALL,Legal Customer Success-ALL,Television Broadcasting,Training General,Eagan,US,-93.1669,44.8041,
17561428,JREQ164543,Técnico de Sucesso do Cliente,Full_time,2023-01-04T18:04:04.713Z,Full_time,Sales,Legal Professionals-ALL,LatAm - Legal,Television Broadcasting,Sales General,São Paulo,BR,-46.6333,-23.5505,
17560712,JREQ164172,"Senior Analyst, Transfer Pricing and Valuations in Tax",Full_time,2023-01-04T16:03:42.937Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Accounting General,Toronto,CA,-79.3832,43.6532,
17535586,JREQ165098,Executive Assistant,Full_time,2023-01-04T16:03:41.817Z,Full_time,Administration,LatAm-ALL,LatAm Segment,Television Broadcasting,Administration,Buenos Aires,AR,-58.3816,-34.6037,
17559825,JREQ165135,"Client Manager, Inside SLF - FindLaw",Full_time,2023-01-04T14:03:55.743Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041,
15010687,JREQ152615,Senior Product Manager,Full_time,2023-01-04T14:03:54.627Z,Full_time,Product Management,Product-ALL,Product - Corporate Tax & Trade,Television Broadcasting,Product Manager,Carrollton,US,-96.8921,32.9614,
17559408,JREQ165190,"Tax Print Specialist (MN, MI, or TX)",Full_time,2023-01-04T13:04:02.607Z,Full_time,Sales,Global Print-ALL,Global Print US Print Sales,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041,
17559407,JREQ165054,Sales Executive Legal Tracker/HighQ Corporates SMB (Remote),Full_time,2023-01-04T13:04:02.59Z,Full_time,Sales,Corporates-ALL,"Corporates Small, Mid-Market",Television Broadcasting,Sales General,Carrollton,US,-96.8921,32.9614,
17558978,JREQ164608,"Project Manager, End User Compute",Full_time,2023-01-04T12:04:16.467Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Hyderabad,IN,78.4867,17.385,
16788977,JREQ163407,#2 Operator in Bindery (3rd shift),Full_time,2023-01-04T11:04:21.88Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17557966,JREQ165061,Legal Counsel (MSP or DAL),Full_time,2023-01-04T10:03:30.063Z,Full_time,Legal & Regulatory Professionals,Enabling Functions-ALL,Enabling Functions General Counsel,Television Broadcasting,Legal General,Eagan,US,-93.1669,44.8041,
16252658,JREQ161119,Director of Global Reader Revenue - Reuters Professional,Full_time,2023-01-04T07:03:37.163Z,Full_time,Marketing,Reuters - ALL,Reuters Marketing-ALL,Television Broadcasting,Marketing General,London,GB,-0.127758,51.5074,
17557050,JREQ165011,Associate Quality Assurance and E-File Analyst,Full_time,2023-01-04T06:03:21.123Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Hyderabad,IN,78.4867,17.385,
17311211,JREQ164318,"Senior Product Manager, Sports & Special Events",Full_time,2023-01-04T06:03:20.1Z,Full_time,Product Management,Reuters - ALL,Reuters Media,Television Broadcasting,Product Manager,London,GB,-0.127758,51.5074,
17556967,JREQ165080,Sr. Systems Engineer,Full_time,2023-01-04T05:03:53.79Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17556911,JREQ164901,Software QA Engineer,Full_time,2023-01-04T04:03:29.16Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385,
17556589,JREQ162355,Associate Content Technical Specialist,Full_time,2023-01-04T02:03:49.54Z,Full_time,Content,Operations & Technology-ALL,Operations Content,Television Broadcasting,Publishing General,Manila,PH,121,14.6635,
17556588,JREQ162102,Content Technical Specialist,Full_time,2023-01-04T02:03:49.527Z,Full_time,Content,Operations & Technology-ALL,Operations Content,Television Broadcasting,Publishing General,Hyderabad,IN,78.4867,17.385,
16007627,JREQ158968,Associate Content Specialist,Full_time,2023-01-04T02:03:48.583Z,Full_time,Content,Operations & Technology-ALL,Operations Content,Television Broadcasting,Publishing General,Manila,PH,121,14.6635,
16281472,JREQ161394,Associate Content Technical Specialist,Full_time,2023-01-04T02:03:48.583Z,Full_time,Content,Operations & Technology-ALL,Operations Content,Television Broadcasting,Publishing General,Manila,PH,121,14.6635,
17556415,JREQ164746,Technical Lead - Adobe Experience Manager,Full_time,2023-01-04T01:06:15.467Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17556053,JREQ164427,Digital Marketer,Full_time,2023-01-03T23:03:20.01Z,Full_time,Marketing,Operations & Technology-ALL,Operations & Technology Segment,Television Broadcasting,Marketing General,Manila,PH,121,14.6635,
17554372,JREQ165181,Event Specialist - Brand Marketing,Full_time,2023-01-03T19:04:09.143Z,Full_time,Marketing,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Marketing General,Mexico City,MX,-99.1332,19.4326,
17554371,JREQ165180,"Marketer, Campaign Management - Marketing Corporates",Full_time,2023-01-03T19:04:09.14Z,Full_time,Marketing,Corporates-ALL,Marketing - Corporates,Television Broadcasting,Marketing General,Mexico City,MX,-99.1332,19.4326,
17554370,JREQ165124,"Director, Global Sales - Global Large Law Firms",Full_time,2023-01-03T19:04:09.12Z,Full_time,Sales,Legal Professionals-ALL,Legal Large Law-ALL,Television Broadcasting,Sales General,New York,US,-74.0059,40.7128,
17553802,JREQ165057,"Sales Executive, Digital Marketing (Madison WI)",Full_time,2023-01-03T18:03:43.953Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041,
17553154,JREQ165088,Executivo de Vendas - Segmento Varejo,Full_time,2023-01-03T16:03:19.96Z,Full_time,Sales,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Sales General,São Paulo,BR,-46.6333,-23.5505,
17552112,JREQ165138,"Sales Executive, Digital Marketing (Silver Spring, MD)",Full_time,2023-01-03T14:03:21.33Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Annapolis,US,-76.5071,39.0044,
17551708,JREQ164634,Associate Sales Executive,Full_time,2023-01-03T13:03:22.267Z,Full_time,Sales,Corporates-ALL,"Corporates Small, Mid-Market",Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17551707,JREQ164632,Associate Sales Executive,Full_time,2023-01-03T13:03:22.25Z,Full_time,Sales,Corporates-ALL,"Corporates Small, Mid-Market",Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
16700337,JREQ163084,Finance Internship – Summer 2023,Part_time,2023-01-03T13:03:21.25Z,Part_time,Graduates/Interns,Operations & Technology-ALL,Finance - Operations,Television Broadcasting,Intern,Eagan,US,-93.1669,44.8041,
17550969,JREQ164395,Senior Sales Executive: HighQ,Full_time,2023-01-03T11:03:52.057Z,Full_time,Sales,Legal Professionals-ALL,Legal Mid-Size Law-ALL,Television Broadcasting,Sales General,Carrollton,US,-96.8921,32.9614,
16293747,JREQ161493,Content Specialist,Full_time,2023-01-03T11:03:50.983Z,Full_time,Content,Operations & Technology-ALL,Operations Content,Television Broadcasting,Publishing General,Manila,PH,121,14.6635,
17550271,JREQ165106,Assistente de Conteúdo,Full_time,2023-01-03T09:04:09.94Z,Full_time,Administration,Tax&Accounting Professionals-ALL,LatAm - Tax&Acctg,Television Broadcasting,Administration,Juiz de Fora,BR,-43.3434,-21.7624,
16296093,JREQ161241,Payroll Specialist with French,Full_time,2023-01-03T09:04:09.12Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Accounting General,Gdansk,PL,18.6466,54.352,
17096189,JREQ164282,Ejecutivo de Ventas Senior,Full_time,2023-01-03T09:04:09.12Z,Full_time,Sales,Tax&Accounting Professionals-ALL,LatAm - Tax&Acctg,Television Broadcasting,Sales General,Buenos Aires,AR,-58.3816,-34.6037,
17550194,JREQ164994,Global Trade Analyst - Python,Full_time,2023-01-03T08:03:14.137Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Hyderabad,IN,78.4867,17.385,
17549845,JREQ164886,Business Development Representative,Full_time,2023-01-03T05:04:13.133Z,Full_time,Sales,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Sales General,Manila,PH,121,14.6635,
17549740,JREQ164902,QA Lead Engineer,Full_time,2023-01-03T02:03:48.877Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17549739,JREQ164900,Software QA Engineer,Full_time,2023-01-03T02:03:48.873Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385,
17549738,JREQ164764,Stakeholder Engagement Manager,Full_time,2023-01-03T02:03:48.87Z,Full_time,Project Management,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Project Manager,Bengaluru,IN,77.5946,12.9716,
17549737,JREQ164589,S2P Solutions Architect,Full_time,2023-01-03T02:03:48.857Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385,
17548034,JREQ165123,Payroll Specialist,Full_time,2023-01-02T11:03:51.53Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Accounting General,Gdansk,PL,18.6466,54.352,
17547889,JREQ164826,Solution Architect (SAP),Full_time,2023-01-02T10:04:30.13Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17547888,JREQ164797,Lead Technical Business Analysis,Full_time,2023-01-02T10:04:30.13Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17547887,JREQ164766,Manager of Software Engineering (Back Office),Full_time,2023-01-02T10:04:30.04Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17547637,JREQ164658,Business Unit Controller,Full_time,2023-01-02T04:04:40.123Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Accounting General,Bengaluru,IN,77.5946,12.9716,
17547619,JREQ164649,Assistant Controller,Full_time,2023-01-02T03:04:15.69Z,Full_time,Accounting & Finance,Enabling Functions-ALL,Enabling Functions Finance-ALL,Television Broadcasting,Accounting General,Bengaluru,IN,77.5946,12.9716,
16639811,JREQ162628,Operations Manager - Distribution/Fulfillment Manager,Full_time,2022-12-30T19:04:09.18Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17541198,JREQ164840,"Client Manager, Inside SLF - FindLaw",Full_time,2022-12-29T22:04:52.217Z,Full_time,Sales,Legal Professionals-ALL,Legal Small Law-ALL,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041,
17540806,JREQ164887,"Senior Sales Executive, Mid-Law",Full_time,2022-12-29T20:05:22.847Z,Full_time,Sales,Legal Professionals-ALL,Legal Mid-Size Law-ALL,Television Broadcasting,Sales General,Eagan,US,-93.1669,44.8041,
17161943,JREQ164525,#3 Operator in Press - 2nd shift,Full_time,2022-12-29T17:04:29.39Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
16584208,JREQ162081,Proposal Coordinator,Full_time,2022-12-29T16:04:28.123Z,Full_time,Procurement,Government-ALL,Government TRSS,Television Broadcasting,Operations-Procurement General,McLean,US,-77.2351,38.9528,
17540808,JREQ164951,Motion Designer,Full_time,2022-12-29T15:05:22.867Z,Full_time,Marketing,Tax&Accounting Professionals-ALL,Marketing - Tax&Acctg,Television Broadcasting,Marketing General,São Paulo,BR,-46.6333,-23.5505,
17540807,JREQ164949,Redator e Revisor,Full_time,2022-12-29T15:05:22.86Z,Full_time,Marketing,Tax&Accounting Professionals-ALL,Marketing - Tax&Acctg,Television Broadcasting,Marketing General,São Paulo,BR,-46.6333,-23.5505,
15561595,JREQ156291,#2 Operator in Bindery - 1st shift,Full_time,2022-12-29T15:03:49.383Z,Full_time,Production & Materials Management,Global Print-ALL,Global Print Prop Strategy & Ops,Television Broadcasting,Production General,Eagan,US,-93.1669,44.8041,
17540330,JREQ165125,Digital Marketer - PPC Strategist,Full_time,2022-12-29T13:04:43.407Z,Full_time,Marketing,Operations & Technology-ALL,Operations Customer Service & Support,Television Broadcasting,Marketing General,Eagan,US,-93.1669,44.8041,
17539159,JREQ164375,Engenheiro de Dados Sênior,Full_time,2022-12-29T09:05:23.38Z,Full_time,Technology Development,Tax&Accounting Professionals-ALL,LatAm - Tax&Acctg,Television Broadcasting,Computers General,São Paulo,BR,-46.6333,-23.5505,
17536370,JREQ165113,"Senior Manager, Campaign Management - Marketing Corporates",Full_time,2022-12-28T20:05:10.6Z,Full_time,Marketing,Corporates-ALL,Marketing - Corporates,Television Broadcasting,Marketing General,Mexico City,MX,-99.1332,19.4326,
17536369,JREQ165112,Graphic Designer (Digital) - Enterprise Brand Marketing,Full_time,2022-12-28T20:05:10.583Z,Full_time,Marketing,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Marketing General,Mexico City,MX,-99.1332,19.4326,
16897429,JREQ163631,Sales Operations Manager (Hybrid),Full_time,2022-12-28T16:04:44.973Z,Full_time,Business Operations,Enabling Functions-ALL,Commercial Excellence-ALL,Television Broadcasting,Operations General,Eagan,US,-93.1669,44.8041,
17533029,JREQ164948,Gerente de Serviço Criativo,Full_time,2022-12-27T18:04:34.94Z,Full_time,Marketing,Tax&Accounting Professionals-ALL,Marketing - Tax&Acctg,Television Broadcasting,Marketing General,São Paulo,BR,-46.6333,-23.5505,
16996617,JREQ163795,Consultor ERP,Full_time,2022-12-27T18:04:02.037Z,Full_time,Professional & Consulting Services,Tax&Accounting Professionals-ALL,LatAm - Tax&Acctg,Television Broadcasting,Consulting,Buenos Aires,AR,-58.3816,-34.6037,
17532782,JREQ164950,Designer,Full_time,2022-12-27T17:04:34.89Z,Full_time,Marketing,Tax&Accounting Professionals-ALL,Marketing - Tax&Acctg,Television Broadcasting,Marketing General,São Paulo,BR,-46.6333,-23.5505,
17531384,JREQ164693,Consultor de Sucesso do Cliente,Full_time,2022-12-27T13:04:03.957Z,Full_time,Customer Service & Support,Legal Professionals-ALL,LatAm - Legal,Television Broadcasting,Customer Service,São Paulo,BR,-46.6333,-23.5505,
17531016,JREQ164379,Executivo de Vendas,Full_time,2022-12-27T11:04:40.28Z,Full_time,Sales,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Sales General,São Paulo,BR,-46.6333,-23.5505,
17530400,JREQ164875,Data Customer Experience,Full_time,2022-12-27T10:03:36.36Z,Full_time,Customer Service & Support,Legal Professionals-ALL,LatAm - Legal,Television Broadcasting,Customer Service,São Paulo,BR,-46.6333,-23.5505,
17530223,JREQ164889,"Manager, Business Development",Full_time,2022-12-27T08:03:43.053Z,Full_time,Sales,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Sales General,Manila,PH,121,14.6635,
17529264,JREQ164748,Customer Success Manager,Full_time,2022-12-26T21:03:49.437Z,Full_time,Customer Service & Support,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Customer Service,Mexico City,MX,-99.1332,19.4326,
17529142,JREQ164229,Senior Consultant -Business Analysis,Full_time,2022-12-26T18:04:27.783Z,Full_time,Professional & Consulting Services,Legal Professionals-ALL,LatAm - Legal,Television Broadcasting,Consulting,Buenos Aires,AR,-58.3816,-34.6037,
17528273,JREQ164533,"Senior Manager PMO, Professional Services",Full_time,2022-12-26T09:05:08.81Z,Full_time,Professional & Consulting Services,Corporates-ALL,Corporates Professional Services,Television Broadcasting,Consulting,Mexico City,MX,-99.1332,19.4326,
17528936,JREQ164981,Associate Quality Assurance & E-File Analyst,Full_time,2022-12-26T08:03:52.997Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Hyderabad,IN,78.4867,17.385,
15942786,JREQ159821,Associate Sales Executive,Full_time,2022-12-26T07:04:26.92Z,Full_time,Sales,Operations & Technology-ALL,Operations Global Shared Services,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
15351123,JREQ156903,Sales Development Representative,Full_time,2022-12-26T07:04:26.92Z,Full_time,Sales,Operations & Technology-ALL,Operations & Technology Segment,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17528257,JREQ164931,Partner Governance,Full_time,2022-12-26T06:05:30.623Z,Full_time,Professional & Consulting Services,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Consulting,Mexico City,MX,-99.1332,19.4326,
17528256,JREQ164928,Channel Manager,Full_time,2022-12-26T06:05:30.563Z,Full_time,Sales,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17528287,JREQ164833,Lead Business Systems Analyst,Full_time,2022-12-26T06:04:40.67Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Hyderabad,IN,78.4867,17.385,
17528253,JREQ164961,Social Media Analyst,Full_time,2022-12-26T05:03:57.903Z,Full_time,Marketing,Tax&Accounting Professionals-ALL,Marketing - Tax&Acctg,Television Broadcasting,Marketing General,Mexico City,MX,-99.1332,19.4326,
17528252,JREQ164960,Designer,Full_time,2022-12-26T05:03:57.897Z,Full_time,Marketing,Tax&Accounting Professionals-ALL,Marketing - Tax&Acctg,Television Broadcasting,Marketing General,Mexico City,MX,-99.1332,19.4326,
17528251,JREQ164959,Video Producer,Full_time,2022-12-26T05:03:57.833Z,Full_time,Marketing,Tax&Accounting Professionals-ALL,Marketing - Tax&Acctg,Television Broadcasting,Marketing General,Mexico City,MX,-99.1332,19.4326,
17523441,JREQ164872,Director Customer and Product PR,Full_time,2022-12-23T16:05:27.803Z,Full_time,Communications,Enabling Functions-ALL,Enabling Functions Communications,Television Broadcasting,Communications General,London,GB,-0.127758,51.5074,
17523049,JREQ165064,Sr. Executive Assistant,Full_time,2022-12-23T15:03:32.977Z,Full_time,Administration,Operations & Technology-ALL,Operations Global Shared Services,Television Broadcasting,Administration,Mexico City,MX,-99.1332,19.4326,
17523048,JREQ164941,Implementation Consultant - Global Trade (FTZ),Full_time,2022-12-23T15:03:32.95Z,Full_time,Professional & Consulting Services,Corporates-ALL,Corporates Professional Services,Television Broadcasting,Consulting,Carrollton,US,-96.8921,32.9614,
17522876,JREQ164504,Bangladesh Correspondent,Full_time,2022-12-23T13:03:32.42Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Dhaka,BD,90.4125,23.8103,
17172854,JREQ164538,"Chief Correspondent, Switzerland & Austria – Reuters",Full_time,2022-12-23T13:03:30.437Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Zurich,CH,8.54169,47.3769,
17519422,JREQ165055,QA Engineer - Product Engineering,Full_time,2022-12-22T22:04:24.58Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326,
17031493,JREQ164093,Analyst - Global Trade Content,Full_time,2022-12-22T20:04:32.883Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Mexico City,MX,-99.1332,19.4326,
17516994,JREQ164468,Visual Journalist,Full_time,2022-12-22T16:04:22.237Z,Full_time,News & Editorial,Reuters - ALL,Reuters Editorial,Television Broadcasting,Editor,Dhaka,BD,90.4125,23.8103,
17514830,JREQ164834,"Project Manager, Professional Services",Full_time,2022-12-22T05:03:27.093Z,Full_time,Project Management,Asia & Emerging Markets-ALL,AEM Professional Services,Television Broadcasting,Project Manager,Tokyo,JP,139.732,35.709,
17514829,JREQ164366,Senior Conference Producer,Full_time,2022-12-22T05:03:27.073Z,Full_time,Marketing,Legal Professionals-ALL,Asia & Emerging Markets - Legal,Television Broadcasting,Marketing General,Singapore,SG,103.85,1.28967,
17515640,JREQ164899,Systems Engineer,Full_time,2022-12-22T04:03:33.85Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computers General,Bengaluru,IN,77.5946,12.9716,
17511758,JREQ165030,Lead Software Engineer - Product Engineer,Full_time,2022-12-21T20:05:58.243Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326,
17511757,JREQ165029,Software Engineer - Product Engineering,Full_time,2022-12-21T20:05:58.213Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326,
17511329,JREQ165025,"Software Engineer, Product Engineering",Full_time,2022-12-21T19:04:12.657Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326,
17511328,JREQ165023,Site Reliability Engineer,Full_time,2022-12-21T19:04:12.65Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computer Operations Manager,Mexico City,MX,-99.1332,19.4326,
17511327,JREQ165021,Sr. DevOps Engineer - Product Engineering,Full_time,2022-12-21T19:04:12.647Z,Full_time,Technology Development,Operations & Technology-ALL,Technology - Product Engineering-ALL,Television Broadcasting,Computers General,Mexico City,MX,-99.1332,19.4326,
17511326,JREQ165018,Senior Sail point Engineer - Operations Information Security,Full_time,2022-12-21T19:04:12.633Z,Full_time,Technology Operations,Operations & Technology-ALL,Technology - CIO-ALL,Television Broadcasting,Computer Operations Manager,Mexico City,MX,-99.1332,19.4326,
17510883,JREQ164230,Business Development Executive - Reuters Events,Full_time,2022-12-21T18:04:16.313Z,Full_time,Sales,Reuters - ALL,Reuters Media,Television Broadcasting,Sales General,London,GB,-0.127758,51.5074,
17509274,JREQ164828,Tax Analyst (hybrid),Full_time,2022-12-21T15:03:44.98Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Carrollton,US,-96.8921,32.9614,
17509079,JREQ164984,Assistant RH H/F (CDD 1 an),Full_time,2022-12-21T14:04:17.88Z,Full_time,Human Resources,Enabling Functions-ALL,Enabling Functions People-ALL,Television Broadcasting,Human Resources General,Paris,FR,2.3488,48.8534,
16313469,JREQ161468,Reader Revenue Analyst - Reuters,Full_time,2022-12-21T12:03:58.13Z,Full_time,Marketing,Reuters - ALL,Reuters Marketing-ALL,Television Broadcasting,Marketing General,New York,US,-74.0059,40.7128,
17508593,JREQ164999,Business Development Representative,Full_time,2022-12-21T10:04:09.847Z,Full_time,Sales,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Sales General,Manila,PH,121,14.6635,
17508592,JREQ164998,Business Development Manager,Full_time,2022-12-21T10:04:09.827Z,Full_time,Sales,Enabling Functions-ALL,Marketing-ALL,Television Broadcasting,Sales General,Manila,PH,121,14.6635,
17508068,JREQ164438,Event Co-ordinator,Full_time,2022-12-21T07:03:58.653Z,Full_time,Marketing,Legal Professionals-ALL,Asia & Emerging Markets - Legal,Television Broadcasting,Marketing General,Auckland,NZ,174.767,-36.8667,
17507888,JREQ164996,"Business Development Manager, SEA",Full_time,2022-12-21T06:05:24.78Z,Full_time,Sales,Corporates-ALL,Asia & Emerging Markets - Corporates,Television Broadcasting,Sales General,Singapore,SG,103.85,1.28967,
17507463,JREQ164674,Presales Global Trade,Full_time,2022-12-21T03:03:39.347Z,Full_time,Sales,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17283940,JREQ164521,Tax/Legal Analyst (remote),Full_time,2022-12-21T01:03:16.207Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Carrollton,US,-96.8921,32.9614,
16530697,JREQ156776,Tax/Legal Analyst (REMOTE),Full_time,2022-12-21T01:03:16.207Z,Full_time,Publishing / Editorial,Product-ALL,Product - Content,Television Broadcasting,Publishing General,Carrollton,US,-96.8921,32.9614,
17507464,JREQ164675,Presales Global Trade,Full_time,2022-12-20T22:03:39.363Z,Full_time,Sales,Corporates-ALL,LatAm - Corporates,Television Broadcasting,Sales General,Mexico City,MX,-99.1332,19.4326,
17504770,JREQ164991,Government Affairs and ESG Internship,Part_time,2022-12-20T21:03:29.99Z,Part_time,Graduates/Interns,Enabling Functions-ALL,Enabling Functions People-ALL,Television Broadcasting,Intern,Washington,US,-77.0303,38.9043,
17504769,JREQ164990,Data Science Summer 2023 Internshp,Full_time,2022-12-20T21:03:29.987Z,Full_time,Graduates/Interns,Government-ALL,Government TRSS,Television Broadcasting,Intern,McLean,US,-77.2351,38.9528,
17504768,JREQ164987,Analysis Summer 2023 Internship,Full_time,2022-12-20T21:03:29.98Z,Full_time,Graduates/Interns,Government-ALL,Government TRSS,Television Broadcasting,Intern,McLean,US,-77.2351,38.9528,
16718048,JREQ162960,"Sr. Legal Editor, Manufacturing & Supply Chain (remote)",Full_time,2022-12-20T20:03:16.207Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,Culver City,US,-118.396,34.0211,
17477047,JREQ164545,Tax & Accounting Specialist Attorney (State Tax) (remote),Full_time,2022-12-20T20:03:16.207Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,New York,US,-74.0059,40.7128,
17062093,JREQ163986,Tax Mgr Specialist Editor - Comp&Ben (REMOTE),Full_time,2022-12-20T20:03:16.207Z,Full_time,Publishing / Editorial,Product-ALL,Product - Research,Television Broadcasting,Publishing General,Carrollton,US,-96.8921,32.9614,
17505300,JREQ164659,Scrum Master,Full_time,2022-12-20T17:05:02.383Z,Full_time,Project Management,LatAm-ALL,LatAm Professional Services,Television Broadcasting,Project Manager,São Paulo,BR,-46.6333,-23.5505,
17504767,JREQ164728,Tecnico de Treinamento do Produto,Full_time,2022-12-20T16:03:29.963Z,Full_time,Customer Service & Support,Legal Professionals-ALL,LatAm - Legal,Television Broadcasting,Customer Service,São Paulo,BR,-46.6333,-23.5505,
